category,course,lesson,txt_path,video_path,has_sd,has_ld,audio_path,youtube_vid,title,short_title
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授2-科技时代的人们：信仰基于理智,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授2-科技时代的人们：信仰基于理智.m4a,JNeuMmHkna4,索达吉堪布对话施耐德教授,2、科技时代的人们：信仰基于理智
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授3-没有信仰约束，欲望会让人类自掘坟墓,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授3-没有信仰约束，欲望会让人类自掘坟墓.m4a,kkpuLtYiqNI,索达吉堪布对话施耐德教授,3、没有信仰约束，欲望会让人类自掘坟墓
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授4-佛法：永不过时的心灵科学,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授4-佛法：永不过时的心灵科学.m4a,4a6KYWMQmSs,索达吉堪布对话施耐德教授,4、佛法：永不过时的心灵科学
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授5-宗教：逃避现实，还是直面真相？,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授5-宗教：逃避现实，还是直面真相？.m4a,s9Hi3a8_JwA,索达吉堪布对话施耐德教授,5、宗教：逃避现实，还是直面真相？
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授6-西方人学佛法——歧途之忧,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授6-西方人学佛法——歧途之忧.m4a,Ea3GHAsZ7Dw,索达吉堪布对话施耐德教授,6、西方人学佛法——歧途之忧
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授7-德国：战后文化断层，急功近利无益,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授7-德国：战后文化断层，急功近利无益.m4a,E5VmMi6-0D4,索达吉堪布对话施耐德教授,7、德国：战后文化断层，急功近利无益
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授8-每一种语言都是一种不同的世界观,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授8-每一种语言都是一种不同的世界观.m4a,LNWi5vY9ZVQ,索达吉堪布对话施耐德教授,8、每一种语言都是一种不同的世界观
对话,05 扣问我们的时代-索达吉堪布对话施耐德教授,对话施耐德教授9-德国人：天生擅长得诺贝尔奖,,,0.0,0.0,对话/05 扣问我们的时代-索达吉堪布对话施耐德教授/对话施耐德教授9-德国人：天生擅长得诺贝尔奖.m4a,KNjpSFv4Ao4,索达吉堪布对话施耐德教授,9、德国人：天生擅长得诺贝尔奖
大学演讲,06 寻觅爱的足迹,科学怎样成为幸福的阶梯-演讲-西安交通大学,大学演讲/06 寻觅爱的足迹/科学怎样成为幸福的阶梯-演讲-西安交通大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/科学怎样成为幸福的阶梯-演讲-西安交通大学.m4a,-GrkqdgkBQM,西安交通大学,演讲：科学怎样成为幸福的阶梯
大学演讲,06 寻觅爱的足迹,科学怎样成为幸福的阶梯-问答-西安交通大学,大学演讲/06 寻觅爱的足迹/科学怎样成为幸福的阶梯-问答-西安交通大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/科学怎样成为幸福的阶梯-问答-西安交通大学.m4a,fZmpQv7fGHc,西安交通大学,问答
大学演讲,06 寻觅爱的足迹,佛教文化的价值观-演讲-青海师范大学,大学演讲/06 寻觅爱的足迹/佛教文化的价值观-演讲-青海师范大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/佛教文化的价值观-演讲-青海师范大学.m4a,BJttGz8K3do,青海师范大学,演讲：佛教文化的价值观
大学演讲,06 寻觅爱的足迹,佛教文化的价值观-问答-青海师范大学,大学演讲/06 寻觅爱的足迹/佛教文化的价值观-问答-青海师范大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/佛教文化的价值观-问答-青海师范大学.m4a,NSkgOgZ22gg,青海师范大学,问答
大学演讲,06 寻觅爱的足迹,佛教的利他性-演讲-山东大学,大学演讲/06 寻觅爱的足迹/佛教的利他性-演讲-山东大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/佛教的利他性-演讲-山东大学.m4a,2ID3ujuV8UA,山东大学,演讲：佛教的利他性
大学演讲,06 寻觅爱的足迹,佛教的利他性-问答-山东大学,大学演讲/06 寻觅爱的足迹/佛教的利他性-问答-山东大学.html,,0.0,0.0,大学演讲/06 寻觅爱的足迹/佛教的利他性-问答-山东大学.m4a,2xVvfDwB0ck,山东大学,问答
社会演讲,06 德国 爱尔朗根-现代文明里迷失的精神生活,现代文明里迷失的精神生活-演讲-德国爱尔朗根开元讲坛,,,0.0,0.0,社会演讲/06 德国 爱尔朗根-现代文明里迷失的精神生活/现代文明里迷失的精神生活-演讲-德国爱尔朗根开元讲坛.m4a,i_NbOoLKms4,现代文明里迷失的精神生活,演讲
社会演讲,06 德国 爱尔朗根-现代文明里迷失的精神生活,现代文明里迷失的精神生活-问答-德国爱尔朗根开元讲坛,,,0.0,0.0,社会演讲/06 德国 爱尔朗根-现代文明里迷失的精神生活/现代文明里迷失的精神生活-问答-德国爱尔朗根开元讲坛.m4a,zMNQJYTPzb4,现代文明里迷失的精神生活,问答
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授1-新时代 新“十善”（上）,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授1-新时代 新“十善”（上）.m4a,00qrQBEkwws,索达吉堪布对话晧利·盖利教授,1、新时代 新“十善”（上）
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授2-新时代 新“十善”（下）,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授2-新时代 新“十善”（下）.m4a,-4KC0JAqKy4,索达吉堪布对话晧利·盖利教授,2、新时代 新“十善”（下）
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授3-吃肉：谁杀谁吃，因果有别,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授3-吃肉：谁杀谁吃，因果有别.m4a,QHmgMzGLdlw,索达吉堪布对话晧利·盖利教授,3、吃肉：谁杀谁吃，因果有别
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授4-三净肉：慈悲但不环保,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授4-三净肉：慈悲但不环保.m4a,F4trU88Ceds,索达吉堪布对话晧利·盖利教授,4、三净肉：慈悲但不环保
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授5-佛教VS科学：相同·相异,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授5-佛教VS科学：相同·相异.m4a,5y9uVVH1n2Y,索达吉堪布对话晧利·盖利教授,5、佛教VS科学：相同·相异
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授6-佛教VS科学：谁识此心？,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授6-佛教VS科学：谁识此心？.m4a,iAoKtHBiLq8,索达吉堪布对话晧利·盖利教授,6、佛教VS科学：谁识此心？
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授7-穷而幸福，老而乐观,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授7-穷而幸福，老而乐观.m4a,D92rfbFuwxw,索达吉堪布对话晧利·盖利教授,7、穷而幸福，老而乐观
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授8-佛教VS科学：身体的奥秘,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授8-佛教VS科学：身体的奥秘.m4a,AMZ1q9IGtD4,索达吉堪布对话晧利·盖利教授,8、佛教VS科学：身体的奥秘
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授9-正确的研究才能深入佛法,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授9-正确的研究才能深入佛法.m4a,ohpg1YUaZj8,索达吉堪布对话晧利·盖利教授,9、正确的研究才能深入佛法
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授10-佛教是科学中的科学,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授10-佛教是科学中的科学.m4a,Pd4V_3Hkw-8,索达吉堪布对话晧利·盖利教授,0、佛教是科学中的科学
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授11-“堪姆”：藏传佛教中的女性传法者,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授11-“堪姆”：藏传佛教中的女性传法者.m4a,1PKDuvAI6ns,索达吉堪布对话晧利·盖利教授,1、“堪姆”：藏传佛教中的女性传法者
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授12-复兴比丘尼戒,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授12-复兴比丘尼戒.m4a,4agj3FbxAaI,索达吉堪布对话晧利·盖利教授,2、复兴比丘尼戒
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授13-伏藏：佛法也“即时更新”,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授13-伏藏：佛法也“即时更新”.m4a,r4_AixPLlqU,索达吉堪布对话晧利·盖利教授,3、伏藏：佛法也“即时更新”
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授14-教授眼中的法王如意宝,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授14-教授眼中的法王如意宝.m4a,65ytVqxQp6A,索达吉堪布对话晧利·盖利教授,4、教授眼中的法王如意宝
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授15-男女平等是大问题,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授15-男女平等是大问题.m4a,e2Lcpd6VqW0,索达吉堪布对话晧利·盖利教授,5、男女平等是大问题
对话,06 科学时代的佛教-索达吉堪布对话晧利·盖利教授,对话晧利·盖利教授16-美国大学里的佛法课,,,0.0,0.0,对话/06 科学时代的佛教-索达吉堪布对话晧利·盖利教授/对话晧利·盖利教授16-美国大学里的佛法课.m4a,XPj0Q-_FdTs,索达吉堪布对话晧利·盖利教授,6、美国大学里的佛法课
大学演讲,07 冲破迷暗的曙光,佛教慈悲观与道德教育-演讲-湖南师范大学,大学演讲/07 冲破迷暗的曙光/佛教慈悲观与道德教育-演讲-湖南师范大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教慈悲观与道德教育-演讲-湖南师范大学.m4a,iL79agngmyE,湖南师范大学,演讲：佛教慈悲观与道德教育
大学演讲,07 冲破迷暗的曙光,佛教慈悲观与道德教育-问答-湖南师范大学,大学演讲/07 冲破迷暗的曙光/佛教慈悲观与道德教育-问答-湖南师范大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教慈悲观与道德教育-问答-湖南师范大学.m4a,CIzLTIzFFCc,湖南师范大学,问答
大学演讲,07 冲破迷暗的曙光,佛教的真理观-演讲-华中科技大学,大学演讲/07 冲破迷暗的曙光/佛教的真理观-演讲-华中科技大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教的真理观-演讲-华中科技大学.m4a,b7vKxc6qjBo,华中科技大学,演讲：佛教的真理观
大学演讲,07 冲破迷暗的曙光,佛教的真理观-问答-华中科技大学,大学演讲/07 冲破迷暗的曙光/佛教的真理观-问答-华中科技大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教的真理观-问答-华中科技大学.m4a,oCzaIUAN9Qo,华中科技大学,问答
大学演讲,07 冲破迷暗的曙光,佛教的人生教育-演讲-北京师范大学,大学演讲/07 冲破迷暗的曙光/佛教的人生教育-演讲-北京师范大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教的人生教育-演讲-北京师范大学.m4a,q5BSD_9mYTE,北京师范大学,演讲：佛教的人生教育
大学演讲,07 冲破迷暗的曙光,佛教的人生教育-问答-北京师范大学,大学演讲/07 冲破迷暗的曙光/佛教的人生教育-问答-北京师范大学.html,,0.0,0.0,大学演讲/07 冲破迷暗的曙光/佛教的人生教育-问答-北京师范大学.m4a,zTNS18KnR3Q,北京师范大学,问答
社会演讲,07 广东华阳国际设计集团-心怀感恩 面对世界,心怀感恩 面对世界-演讲-广东华阳国际设计集团,,,0.0,0.0,社会演讲/07 广东华阳国际设计集团-心存感恩 面对世界/心存感恩 面对世界-演讲-广东华阳国际设计集团.m4a,pelB10nq8tk,心怀感恩 面对世界,演讲
社会演讲,07 广东华阳国际设计集团-心怀感恩 面对世界,心怀感恩 面对世界-问答-广东华阳国际设计集团,,,0.0,0.0,社会演讲/07 广东华阳国际设计集团-心存感恩 面对世界/心存感恩 面对世界-问答-广东华阳国际设计集团.m4a,jgJdqaujiKA,心怀感恩 面对世界,问答
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授1-环保：从改变人心开始,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授1-环保：从改变人心开始.m4a,evq0DkpQ6hg,索达吉堪布对话叶蓓教授,1、环保：从改变人心开始
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授2-因为因果，永远公平,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授2-因为因果，永远公平.m4a,WcoYAYeJcrU,索达吉堪布对话叶蓓教授,2、因为因果，永远公平
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授3-老鼠和藏羚羊都应被保护,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授3-老鼠和藏羚羊都应被保护.m4a,Wks3ci3cS2Q,索达吉堪布对话叶蓓教授,3、老鼠和藏羚羊都应被保护
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授4-植物有生命吗？,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授4-植物有生命吗？.m4a,D4jOy0obOi0,索达吉堪布对话叶蓓教授,4、植物有生命吗？
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授5-被透支的大自然,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授5-被透支的大自然.m4a,z7svmARlTAU,索达吉堪布对话叶蓓教授,5、被透支的大自然
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授6-龙王与土地神：不是神话,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授6-龙王与土地神：不是神话.m4a,LlA9OtgfmfU,索达吉堪布对话叶蓓教授,6、龙王与土地神：不是神话
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授7-环保是保护群生的大爱,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授7-环保是保护群生的大爱.m4a,HF8uoZXGYP8,索达吉堪布对话叶蓓教授,7、环保是保护群生的大爱
对话,07 环保从心开始-索达吉堪布对话叶蓓教授,对话叶蓓教授8-“坏人”也有生存权,,,0.0,0.0,对话/07 环保从心开始-索达吉堪布对话叶蓓教授/对话叶蓓教授8-“坏人”也有生存权.m4a,UN2Savbb2f8,索达吉堪布对话叶蓓教授,8、“坏人”也有生存权
